slice,scenario,model,seed,N,students,questions,prediction_kind,weighting,ROC_AUC,AP_correct,AP_incorrect,Log_Loss,Brier,ECE15,Calibration_Intercept,Calibration_Slope,Accuracy,NA_reason
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260714,965,660,736,temporal_outer,interaction,0.5661835245046867,0.7319685960264799,0.37089353615257786,0.5962065822326454,0.20312314045641794,0.020769081822468716,0.03563639570961654,0.8958429755587975,0.7088082901554416,
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260715,965,660,736,temporal_outer,interaction,0.5776381647549473,0.740192128027357,0.37557627275484906,0.5951161204352349,0.20274715265297757,0.023726348558524055,-0.01246066031933045,0.9463791778250561,0.7077720207253897,
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260716,965,660,736,temporal_outer,interaction,0.5737434827945719,0.7370907243097942,0.3689407629993058,0.5964419989128191,0.20331086426530862,0.030066934891771216,0.06727012540688686,0.8611584156289673,0.7046632124352341,
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260717,965,660,736,temporal_outer,interaction,0.571699687174134,0.73551047564325,0.3740454340585223,0.5954062777370693,0.20281441472563716,0.023327241817233266,-0.0073740792141711135,0.9441099346788445,0.7098445595854934,
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260718,965,660,736,temporal_outer,interaction,0.568712200208545,0.734324589125482,0.37014373801821177,0.5958859743496618,0.20302819979825557,0.02033576383215905,0.02543431577859414,0.9048536278181448,0.7056994818652861,
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260719,965,660,736,temporal_outer,interaction,0.5643456725755939,0.7290681550479672,0.36728937544207685,0.5967993444651467,0.20341012189350138,0.018994598332545416,0.08069499805723651,0.8532317545190654,0.7056994818652861,
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260720,965,660,736,temporal_outer,interaction,0.5626981230448327,0.7289585788446478,0.3700724626835106,0.5963699116796318,0.2031792510554796,0.019798027261125225,0.048734374216564284,0.8836545524692506,0.7088082901554416,
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260721,965,660,736,temporal_outer,interaction,0.5669655891553644,0.7309887726591584,0.36893007077281326,0.5961755787239087,0.20310459906532422,0.01883670420658842,0.03267236139967114,0.9011785752779274,0.7088082901554416,
first_response_unseen_student,global_calendar_learner_feedback,HGB100,20260722,965,660,736,temporal_outer,interaction,0.5680969760166783,0.732872361491452,0.3689014141072924,0.596388553250751,0.2032328840809799,0.02786120220377164,0.04703561788677204,0.8840420014596859,0.7056994818652861,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260713,965,660,736,temporal_outer,interaction,0.5734306569343008,0.73944238898543,0.3699334888854282,0.5955879163399741,0.20293244839525557,0.025022159511389752,0.020205867301252695,0.912794421180047,0.7067357512953378,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260714,965,660,736,temporal_outer,interaction,0.5736757038581799,0.7384171199680606,0.3717410852703372,0.5955280198477486,0.20288389985377966,0.02150467780543648,0.003321794942287442,0.9332528421372609,0.7046632124352342,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260715,965,660,736,temporal_outer,interaction,0.583983315954113,0.7460337744957404,0.37795578715719086,0.5943230855423337,0.20243877440414615,0.030145320710220126,-0.05256274268856235,0.9924664439298725,0.7077720207253897,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260716,965,660,736,temporal_outer,interaction,0.5831204379561985,0.7439324352209682,0.37301211504663523,0.5954712167386103,0.2029147439144455,0.026475778715545215,0.020870688959541583,0.9117797991040033,0.7046632124352341,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260717,965,660,736,temporal_outer,interaction,0.5786079249217878,0.7404955802104602,0.37665774708323774,0.5944007778133059,0.20241563493525067,0.029048103771803918,-0.06803333055095165,1.0086278201453194,0.7098445595854933,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260718,965,660,736,temporal_outer,interaction,0.5746167883211621,0.7397233530942224,0.3723281342157593,0.5949898972366354,0.20268034868401452,0.02115066580332911,-0.018062488918428425,0.9528681198962884,0.705699481865286,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260719,965,660,736,temporal_outer,interaction,0.5721845672575543,0.7354995303717335,0.3714435802978323,0.5955739529276158,0.20290456939976131,0.02168283002306677,0.009312173845849194,0.9294914900461541,0.7077720207253897,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260720,965,660,736,temporal_outer,interaction,0.5710505735140714,0.7355664227610398,0.37184750200273353,0.5956377706740942,0.2029179872855401,0.02314098722820414,0.008636322519628075,0.9277730986811911,0.7077720207253897,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260721,965,660,736,temporal_outer,interaction,0.5729822732012456,0.7373415932692695,0.3719736882541526,0.595463735957865,0.20284948660065488,0.028344551951111623,-0.007205800676044902,0.9464076023144863,0.7098445595854933,
first_response_unseen_student,global_calendar_learner_feedback,HGB80,20260722,965,660,736,temporal_outer,interaction,0.5766710114702759,0.7396652091286828,0.37411917766189684,0.5952337186842747,0.2027695989364316,0.0346604557420886,-0.015597461820935486,0.9514183396989041,0.7077720207253897,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260713,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260714,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260715,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260716,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260717,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260718,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260719,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260720,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260721,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,AdaptiveMath-AI,20260722,905,621,686,temporal_outer,interaction,0.6042009540846733,0.7723366943516485,0.38999373068596355,0.586537681206935,0.19918196309847,0.023988224728776226,-0.23131761028107906,1.1265999278360794,0.7149171270718239,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260713,905,621,686,temporal_outer,interaction,0.5718753726893244,0.7395635636840717,0.37024693197210096,0.5925673357972434,0.2014983426597271,0.03445116373406699,0.046289485402687805,0.9017800907200086,0.7127071823204426,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260714,905,621,686,temporal_outer,interaction,0.5709719737626698,0.7361158916284931,0.3729049845041147,0.5926404652807422,0.2014970811389598,0.02638414891001478,0.028987073958512535,0.9207939251689944,0.711602209944752,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260715,905,621,686,temporal_outer,interaction,0.5816726296958838,0.7435654427886351,0.3773159030260005,0.591577758697691,0.20113639728164603,0.030033020155004916,-0.013883350257922955,0.9658810079518629,0.7104972375690614,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260716,905,621,686,temporal_outer,interaction,0.5773941562313638,0.7401264308896451,0.37090345204002756,0.5928199152719538,0.20166160347897316,0.03561687604516308,0.05862857949476937,0.8877450926925857,0.7071823204419895,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260717,905,621,686,temporal_outer,interaction,0.5775074537865219,0.7396339927932931,0.37719105403445996,0.5916926972274178,0.20112742071788903,0.03158159002159103,-0.020420409039454752,0.9765543730480412,0.7127071823204426,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260718,905,621,686,temporal_outer,interaction,0.5721675611210478,0.7375616964151502,0.3712821281585247,0.59242681985758,0.20144806781141897,0.017407028059530497,0.025945142422751748,0.9218560788200313,0.7082872928176801,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260719,905,621,686,temporal_outer,interaction,0.5687567084078695,0.7329534102987695,0.36912511316442187,0.5932372068503197,0.20178608112741747,0.020386464033454663,0.07048354316658104,0.8818869087860228,0.7082872928176801,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260720,905,621,686,temporal_outer,interaction,0.5686612999403681,0.7334461628195055,0.3730837234720133,0.5926963569567203,0.20150963554652682,0.025904560838392824,0.0362553794891617,0.9149878674326264,0.711602209944752,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260721,905,621,686,temporal_outer,interaction,0.5706946929039936,0.7342989741325512,0.37087412074118997,0.5926368686473431,0.2014868829414387,0.018652572564155166,0.025954221017935056,0.9262006422195878,0.711602209944752,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB100,20260722,905,621,686,temporal_outer,interaction,0.5742367322599864,0.7378556988497798,0.37161547860880617,0.592682707575706,0.20155123512912926,0.03385205209868712,0.03197229976082304,0.9180002182190818,0.7082872928176801,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB80,20260713,905,621,686,temporal_outer,interaction,0.5778801431126995,0.7426514027856821,0.3725526787010328,0.5918770329180033,0.20124459594965835,0.03285277467627667,0.006625025543421634,0.9450625357074441,0.7093922651933707,
first_response_unseen_student_known_question,global_calendar_learner_feedback,HGB80,20260714,905,621,686,temporal_outer,interaction,0.5785181872391157,0.7421686353151384,0.37398602403276204,0.591917507108516,0.20123825187698782,0.02550154010762906,-0.005798718594026333,0.9609765245552773,0.7071823204419896,
