seed,model,N,ROC_AUC,AP_correct,AP_incorrect,Log_Loss,Brier,ECE15,Calibration_Intercept,Calibration_Slope,Accuracy,NA_reason
20260714,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260714,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260714,HGB100,143565,0.7596924205214902,0.8514537977363903,0.6051035669609952,0.5477852798689615,0.18571966875934495,0.0056136467278715095,-0.010996407929902524,1.0075947972226398,0.7174311287568085,
20260714,HGB80,143565,0.7599443130964597,0.8515747901753261,0.6054939454592861,0.5476140420032676,0.18564276431267013,0.005659445688426219,-0.025449294265781228,1.0176211126537535,0.7173057500085064,
20260714,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260714,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260714,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260714,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
20260715,Ablation_no_question,143565,0.7595930516357572,0.8511631655973778,0.6059033659058592,0.5479490893743186,0.18574162312101788,0.0046682850569057825,-0.017170849222451125,1.0142670771350075,0.7171803712602043,
20260715,Ablation_no_subject,143565,0.7640863153145949,0.8543455390297721,0.6109112138219279,0.5443930191751074,0.18427614467767303,0.0066434081056063275,-0.019087781664164714,1.0293887187715935,0.7195207745618425,
20260715,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260715,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260715,HGB100,143565,0.7598690928276792,0.8516620595411425,0.605519268293555,0.5475983357447289,0.18566489674068246,0.005555696689959448,-0.010317501902425488,1.007898579771929,0.7173127154945231,
20260715,HGB80,143565,0.760133286413294,0.8517985554783272,0.6059802241598502,0.547413999079646,0.1855819909389579,0.005547649691642567,-0.02605434278272189,1.0188553443392296,0.7172430606343554,
20260715,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260715,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260715,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260715,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
20260716,Ablation_no_question,143565,0.7595930516357572,0.8511631655973778,0.6059033659058592,0.5479490893743186,0.18574162312101788,0.0046682850569057825,-0.017170849222451125,1.0142670771350075,0.7171803712602043,
20260716,Ablation_no_subject,143565,0.7640863153145949,0.8543455390297721,0.6109112138219279,0.5443930191751074,0.18427614467767303,0.0066434081056063275,-0.019087781664164714,1.0293887187715935,0.7195207745618425,
20260716,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260716,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260716,HGB100,143565,0.7599074193111666,0.8516657906509446,0.6055981022329668,0.5475894081109889,0.18565607532343395,0.005356663754602264,-0.010926896247955764,1.0077917146002138,0.717222164176305,
20260716,HGB80,143565,0.7601516130464454,0.8517898377065866,0.6061273417475739,0.5474185101818114,0.18558062233756425,0.0057646609050553115,-0.025278315442292976,1.0180983356569233,0.7172291296623219,
20260716,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260716,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260716,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260716,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
20260717,Ablation_no_question,143565,0.7595930516357572,0.8511631655973778,0.6059033659058592,0.5479490893743186,0.18574162312101788,0.0046682850569057825,-0.017170849222451125,1.0142670771350075,0.7171803712602043,
20260717,Ablation_no_subject,143565,0.7640863153145949,0.8543455390297721,0.6109112138219279,0.5443930191751074,0.18427614467767303,0.0066434081056063275,-0.019087781664164714,1.0293887187715935,0.7195207745618425,
20260717,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260717,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260717,HGB100,143565,0.7598034008521501,0.8515235212107689,0.6050685859497321,0.5476923147007107,0.18568354523529804,0.00534786628946525,-0.010290258569320924,1.0077536769969029,0.717284853550456,
20260717,HGB80,143565,0.7600226282271615,0.8516629539513161,0.6056405123848868,0.54753302430316,0.18561808760381054,0.005863800216454366,-0.02548278147428429,1.0177156812253612,0.7172918190364728,
20260717,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260717,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260717,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260717,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
20260718,Ablation_no_question,143565,0.7595930516357572,0.8511631655973778,0.6059033659058592,0.5479490893743186,0.18574162312101788,0.0046682850569057825,-0.017170849222451125,1.0142670771350075,0.7171803712602043,
20260718,Ablation_no_subject,143565,0.7640863153145949,0.8543455390297721,0.6109112138219279,0.5443930191751074,0.18427614467767303,0.0066434081056063275,-0.019087781664164714,1.0293887187715935,0.7195207745618425,
20260718,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260718,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260718,HGB100,143565,0.7598767399074277,0.8516045032693487,0.6054297384406261,0.5476142328248604,0.1856582269258213,0.00575707011646765,-0.01101439594718394,1.0080964988914,0.7176331278512951,
20260718,HGB80,143565,0.7600768985796451,0.8516681868350553,0.605826477490345,0.5474956121973796,0.1855979397912928,0.005501154001535983,-0.025444904046863486,1.0175448550059156,0.7174729216729091,
20260718,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260718,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260718,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260718,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
20260719,Ablation_no_question,143565,0.7595930516357572,0.8511631655973778,0.6059033659058592,0.5479490893743186,0.18574162312101788,0.0046682850569057825,-0.017170849222451125,1.0142670771350075,0.7171803712602043,
20260719,Ablation_no_subject,143565,0.7640863153145949,0.8543455390297721,0.6109112138219279,0.5443930191751074,0.18427614467767303,0.0066434081056063275,-0.019087781664164714,1.0293887187715935,0.7195207745618425,
20260719,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260719,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260719,HGB100,143565,0.7596945738201105,0.8515351787108192,0.605265140496221,0.5477471884476436,0.18571904027221037,0.0053371251096310905,-0.010373512536580712,1.007697532419692,0.7169923031377512,
20260719,HGB80,143565,0.7599418190537444,0.851648834142249,0.6056338564382628,0.5475872638558024,0.18564518469398786,0.005390465960576812,-0.02542130651749779,1.017210883559481,0.7171316128580869,
20260719,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260719,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260719,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260719,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
20260720,Ablation_no_question,143565,0.7595930516357572,0.8511631655973778,0.6059033659058592,0.5479490893743186,0.18574162312101788,0.0046682850569057825,-0.017170849222451125,1.0142670771350075,0.7171803712602043,
20260720,Ablation_no_subject,143565,0.7640863153145949,0.8543455390297721,0.6109112138219279,0.5443930191751074,0.18427614467767303,0.0066434081056063275,-0.019087781664164714,1.0293887187715935,0.7195207745618425,
20260720,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260720,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260720,HGB100,143565,0.759850635253566,0.851593481001462,0.6053274375730403,0.5476584925236889,0.1856712238864675,0.005279639971925364,-0.010988591020327586,1.0080529425242695,0.7175983004212112,
20260720,HGB80,143565,0.7601093860740118,0.8517187841763196,0.605772769754053,0.5474839883018463,0.18559436300834628,0.005623608884393658,-0.025849492624730797,1.017829564167744,0.7170758889699527,
20260720,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260720,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260720,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260720,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
20260721,Ablation_no_question,143565,0.7595930516357572,0.8511631655973778,0.6059033659058592,0.5479490893743186,0.18574162312101788,0.0046682850569057825,-0.017170849222451125,1.0142670771350075,0.7171803712602043,
20260721,Ablation_no_subject,143565,0.7640863153145949,0.8543455390297721,0.6109112138219279,0.5443930191751074,0.18427614467767303,0.0066434081056063275,-0.019087781664164714,1.0293887187715935,0.7195207745618425,
20260721,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260721,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260721,HGB100,143565,0.7598672895197971,0.8516013875151054,0.6053742129524091,0.5476276894223788,0.1856609082294402,0.004753579608650503,-0.011284653133428205,1.0094172565510229,0.7174798871589259,
20260721,HGB80,143565,0.7600620592061692,0.8516983933906661,0.60566268098317,0.54749702631393,0.1856044437766579,0.005366126679767857,-0.025826903259305877,1.0181612096747104,0.7173057500085064,
20260721,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260721,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260721,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260721,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
20260722,Ablation_no_question,143565,0.7595930516357572,0.8511631655973778,0.6059033659058592,0.5479490893743186,0.18574162312101788,0.0046682850569057825,-0.017170849222451125,1.0142670771350075,0.7171803712602043,
20260722,Ablation_no_subject,143565,0.7640863153145949,0.8543455390297721,0.6109112138219279,0.5443930191751074,0.18427614467767303,0.0066434081056063275,-0.019087781664164714,1.0293887187715935,0.7195207745618425,
20260722,AdaptiveMath-AI,143565,0.7641311173175793,0.8543730028094478,0.6109370872946555,0.5443652401196317,0.18426233860370433,0.0065869946965653285,-0.019032308832803563,1.0299693665400433,0.7194929126177754,
20260722,Converged_item_intercept,143565,0.764294018928359,0.8544828627635735,0.6111285470323989,0.5442649713456938,0.18422326196449046,0.007480710974874669,-0.028573676971687542,1.03528566945343,0.719534705533876,
20260722,HGB100,143565,0.7597508164708414,0.8514991197266967,0.6054281379857203,0.547721169272749,0.18570114445420882,0.005646501145787843,-0.010940093345574756,1.0070966984797622,0.7173405774385903,
20260722,HGB80,143565,0.7600129101120272,0.8516102075393929,0.605891149320094,0.5475475391900941,0.18562185418888932,0.005670241281489365,-0.0263123441791903,1.0179930503795485,0.717347542924607,
20260722,HGB80_anchor,143565,0.7595864995923206,0.8511692708371048,0.605712548479,0.5479769797754598,0.1857546239719666,0.005651920918440861,-0.02491896809566964,1.020093258469889,0.7168042350152982,
20260722,No_calibration,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260722,Plus_hierarchy,143565,0.7642198955027053,0.8544195989841351,0.6111463245565362,0.5443161827999897,0.18424443779723187,0.007508331027049735,-0.029843908613051022,1.0336437136418208,0.7196113258800606,
20260722,Plus_question_memory,143565,0.7642968029117772,0.8544839399765467,0.6111356362631334,0.5442622460379509,0.18422178386211838,0.007506470111512181,-0.028306601094968402,1.035395933077346,0.7195138090758257,
